2.474565	-1.696627	35772.165284	46950.858452
87.950593	-1.623620	35754.056869	48830.231752
42.546126	54.035406	35808.456493	42691.622318
17.397036	-1.324508	35793.799668	48154.529116
55.993906	-26.203398	35824.693025	50987.509421
28.494405	-15.535655	35681.415340	49688.262293
67.279465	53.305454	35792.616306	42889.776980
71.919899	-6.265932	35870.436268	49912.689999
61.955858	-0.462327	35801.566741	49564.544987
79.321893	0.478534	35783.224716	49079.245025
-102.910997	4.844221	35762.397189	35437.916610
-148.450299	14.759956	35839.451274	35068.000982
73.073078	-10.288648	35788.979670	50066.343284
141.502678	0.085531	35771.252704	43884.697695
-83.748174	8.697459	35810.820536	36414.062675
-37.682692	1.101296	35859.014828	42345.282949
-148.764696	12.037583	35754.616908	35225.164655
139.858073	-3.930196	35772.093043	44441.603832
-171.760912	0.180274	35776.156011	38384.195661
63.591838	-11.927055	35801.757122	50344.478273
67.749052	-3.279616	35809.707084	49722.884095
-76.588358	6.292682	35766.660405	37261.872688
-149.241432	2.682746	35770.078707	36163.991978
99.204785	-6.593056	35846.086182	48611.901478
-122.637961	5.795484	35769.274034	34899.974774
-104.740953	9.513952	35786.814085	34930.748009
0.930796	0.166510	35810.041831	46686.153799
84.073677	-12.449419	35758.697791	49778.078003
73.012828	-4.292385	35805.150780	49678.610584
-111.139816	0.030224	35771.442751	35659.684678
77.997557	-7.524615	35789.472947	49737.929061
66.518727	-2.734611	35785.748254	49677.537781
61.010266	-1.229990	35789.582578	49619.506762
-104.770698	7.013284	35793.989751	35170.475192
-9.239076	0.914850	35801.874774	45598.856367
60.664721	-8.449144	35793.515474	50144.126907
-151.849227	0.329040	35798.551519	36624.460635
-104.695601	1.206450	35785.232333	35765.586553
-9.776329	0.357646	35793.028774	45583.137003
57.367041	-4.801363	35794.434996	49900.326930
-20.067521	1.211706	35798.481795	44375.694698
-109.757705	3.173024	35790.411234	35373.506892
67.011186	-6.475511	35796.371951	49952.031376
-105.800752	-0.052495	35783.557567	35858.643784
-137.410433	3.344218	35765.115665	35460.252871
88.529907	-5.901050	35781.548275	49152.921657
141.310122	-2.642371	35764.549751	44149.876018
59.384656	-2.032510	35798.475851	49696.922706
62.727779	-10.002260	35793.712025	50229.564278
-118.949491	-0.976920	35775.071392	35646.301556
58.815970	-2.300814	35795.569385	49715.622028
-124.449035	1.134591	35770.777821	35402.193534
-8.269874	0.826736	35806.637475	45712.892074
73.883728	-0.219262	35805.141915	49338.829142
-106.382688	2.899211	35783.890440	35512.687539
84.560593	-1.674574	35802.679792	49051.135043
107.134495	-3.361745	35791.114652	47707.784500
-147.153452	0.829692	35764.371797	36224.202822
139.593310	-3.144484	35767.998509	44397.674056
-133.614852	-0.331545	35764.596372	35730.800382
76.460954	-0.004927	35820.840945	49257.949510
69.569032	-1.881192	35791.715297	49563.480212
59.263835	-5.037990	35808.955837	49931.612070
94.561597	-2.878943	35801.047003	48593.428176
-108.120893	4.229649	35772.353699	35298.116682
-34.711424	-1.258591	35782.098500	42855.130562
60.825505	-2.865457	35789.198047	49746.787882
-103.702591	2.006736	35798.169728	35734.541957
58.657119	0.581735	35795.967105	49485.999535
82.113041	0.627649	35781.020105	48951.788505
70.001615	-9.667557	35804.636773	50115.345734
16.641969	-0.083977	35759.491408	47963.875334
60.127524	-1.951352	35801.327881	49691.450486
96.116373	-2.909733	35804.286780	48498.934339
90.202308	0.930622	35773.425216	48516.211714
81.207043	1.172376	35759.867053	48923.195957
67.640517	-1.920488	35789.475505	49600.520067
75.023741	-1.124441	35790.264427	49363.631405
60.956086	-2.335397	35795.572941	49711.998556
-147.671621	-0.422923	35810.409966	36440.271759
-119.323772	1.265957	35765.717294	35380.532585
-132.955089	-0.220881	35768.162200	35702.534780
-107.179743	0.895015	35780.189348	35696.804425
63.784325	0.269656	35771.181881	49459.417052
83.740104	1.054379	35817.374118	48879.960740
89.997026	-8.152046	35908.346210	49358.338663
90.860659	-0.206520	35760.002070	48560.539750
111.527066	-3.219544	35800.624189	47333.018607
63.811179	0.001623	35806.500988	49516.177793
85.221802	-6.692387	35776.060271	49369.820638
-102.907437	3.131144	35783.390066	35636.361959
-152.850128	0.816916	35768.464801	36613.939508
-108.591190	-0.572479	35778.883255	35811.597057
135.220538	1.274645	35754.863113	44486.063402
71.117358	-1.117426	35810.755763	49488.229365
-92.235729	1.399129	35807.789729	36472.781151
88.527556	-1.362253	35762.500709	48787.001451
87.903250	0.787855	35766.895686	48647.435869
-114.401764	0.956609	35772.238037	35482.433186
58.438266	-0.146064	35806.747084	49556.470755
-141.988553	0.405552	35771.285716	35989.741044
-104.534278	-0.047396	35785.869325	35912.570663
78.120099	-2.632688	35811.623983	49401.067304
-89.755287	1.033226	35808.207273	36692.564246
58.465244	-0.482235	35803.131005	49580.070573
-167.828149	4.461019	35773.867415	37543.912405
75.028767	-0.210641	35810.127564	49309.468291
-103.271365	-0.724894	35806.990628	36065.835569
-104.242519	-1.070993	35796.852717	36052.198578
59.171795	-0.633736	35803.623465	49592.042067
-165.567292	0.691408	35791.568622	37728.473463
100.585337	0.068004	35793.808645	47935.647961
97.195106	-10.764368	35803.195263	48995.529681
64.790108	-1.214344	35824.818569	49621.386022
117.656167	0.099893	35744.431071	46433.580768
-105.275163	-1.281213	35785.531727	36021.770057
73.899685	0.866112	35796.431876	49240.173161
-103.507170	1.347008	35792.492582	35809.527945
63.451165	-0.942316	35792.605095	49582.027154
-154.392493	-0.486185	35723.459439	36827.454733
-9.262175	-0.509486	35801.390462	45722.159504
-23.185639	1.435925	35784.512937	43980.752310
-166.600860	-0.562281	35773.149846	37943.176713
-173.583679	-0.137510	35782.447726	38614.511447
-102.818105	1.127956	35794.895617	35867.702241
-173.828772	0.191016	35784.361653	38608.007404
-135.751892	3.718197	35802.964265	35396.222076
-105.919527	0.867794	35781.278560	35748.836042
139.013906	-0.153831	35755.123148	44181.230707
15.022684	-0.740822	35764.287796	47905.259134
122.608691	1.074701	35746.657819	45859.383860
-110.820248	-0.093289	35773.541200	35684.412394
-85.615595	-0.012611	35815.575385	37139.184620
138.740903	-2.295443	35788.772700	44439.918962
66.647710	-1.278197	35779.861355	49556.546315
87.312903	-4.189315	35773.998699	49082.380148
74.198347	-5.410818	35745.946814	49668.196591
-171.340446	0.449846	35774.009530	38310.364647
66.285779	-1.165692	35810.332245	49583.319924
-25.458560	1.462353	35775.236826	43702.450272
89.364070	-1.404787	35769.861000	48752.328804
-123.690946	0.001446	35761.827655	35516.120736
-172.902440	-0.816722	35779.114045	38611.046584
88.243728	-1.193607	35759.556572	48785.621883
-97.982131	1.402911	35801.896508	36098.279941
65.777559	0.074580	35759.514545	49440.096729
62.181027	-0.881331	35823.348884	49618.258126
-108.325783	-1.034441	35778.867618	35873.345833
58.416170	-4.491693	35800.277217	49884.472311
-7.035881	-0.147899	35805.150698	45925.329594
-125.395238	1.114234	35766.053541	35407.513250
-101.264123	0.683954	35798.720684	35996.058852
67.921089	-0.663348	35795.366568	49502.005442
55.302102	-0.939264	35796.786010	49602.366236
-98.622566	0.196395	35788.620360	36181.190068
60.003748	0.103014	35796.944043	49523.713247
